row_id,SID,NAME,ISO_TIME,LAT,LON,bin,area_averaged_TCP
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,320,3.151113575260882
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,330,3.303823241966721
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,340,3.2284810335953606
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,350,3.3007671464881154
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,360,2.9031170300804816
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,370,2.7542334367291383
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,380,2.4949134427286284
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,390,2.3804926342660107
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,400,2.3211421207464227
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,410,1.9946859444220117
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,420,1.8826644285621295
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,430,1.6182594029694644
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,440,1.4359588562147594
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,450,1.2683686461076145
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,460,1.24058219242908
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,470,1.1868057734455384
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,480,1.134962959562726
675961,2017228N14314,HARVEY,2017-08-16 18:00:00,13.6,-49.0,490,1.1614308748277373
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,0,23.3898234155665
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,10,21.44721632411399
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,20,17.193139154104216
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,30,17.261809182946948
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,40,15.543974428737622
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,50,13.023048788442116
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,60,13.37579551780657
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,70,11.620821901947595
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,80,10.904988057020505
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,90,11.936958028083875
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,100,12.39992213723645
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,110,13.182354033234132
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,120,13.6623031636396
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,130,13.561706537070897
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,140,12.66672886736946
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,150,12.086010206263328
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,160,11.058422286217164
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,170,9.63127133406006
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,180,8.500686702738914
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,190,7.622364440328539
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,200,6.932013981413492
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,210,6.381931341844826
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,220,6.080068811696755
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,230,5.448044088013976
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,240,5.008854382837183
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,250,4.6384334061793835
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,260,4.08590428079942
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,270,3.7285568166712535
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,280,3.232403265010009
675962,2017228N14314,HARVEY,2017-08-16 21:00:00,13.6074,-49.8148,290,3.0546037340109793
